pokemon_id,pokemon_name,form_name,hp,attack,defense,sp_attack,sp_defense,speed,stat_total,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
811,thwackey,thwackey,70,85,70,55,60,80,420,PokéAPI,https://pokeapi.co/api/v2/pokemon/811,811,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
812,rillaboom,rillaboom,100,125,90,60,70,85,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/812,812,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
813,scorbunny,scorbunny,50,71,40,40,40,69,310,PokéAPI,https://pokeapi.co/api/v2/pokemon/813,813,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
814,raboot,raboot,65,86,60,55,60,94,420,PokéAPI,https://pokeapi.co/api/v2/pokemon/814,814,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
815,cinderace,cinderace,80,116,75,65,75,119,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/815,815,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
816,sobble,sobble,50,40,40,70,40,70,310,PokéAPI,https://pokeapi.co/api/v2/pokemon/816,816,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
817,drizzile,drizzile,65,60,55,95,55,90,420,PokéAPI,https://pokeapi.co/api/v2/pokemon/817,817,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
818,inteleon,inteleon,70,85,65,125,65,120,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/818,818,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
819,skwovet,skwovet,70,55,55,35,35,25,275,PokéAPI,https://pokeapi.co/api/v2/pokemon/819,819,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
820,greedent,greedent,120,95,95,55,75,20,460,PokéAPI,https://pokeapi.co/api/v2/pokemon/820,820,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
821,rookidee,rookidee,38,47,35,33,35,57,245,PokéAPI,https://pokeapi.co/api/v2/pokemon/821,821,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
822,corvisquire,corvisquire,68,67,55,43,55,77,365,PokéAPI,https://pokeapi.co/api/v2/pokemon/822,822,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
823,corviknight,corviknight,98,87,105,53,85,67,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/823,823,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
824,blipbug,blipbug,25,20,20,25,45,45,180,PokéAPI,https://pokeapi.co/api/v2/pokemon/824,824,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
825,dottler,dottler,50,35,80,50,90,30,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/825,825,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
826,orbeetle,orbeetle,60,45,110,80,120,90,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/826,826,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
827,nickit,nickit,40,28,28,47,52,50,245,PokéAPI,https://pokeapi.co/api/v2/pokemon/827,827,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
828,thievul,thievul,70,58,58,87,92,90,455,PokéAPI,https://pokeapi.co/api/v2/pokemon/828,828,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
829,gossifleur,gossifleur,40,40,60,40,60,10,250,PokéAPI,https://pokeapi.co/api/v2/pokemon/829,829,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
830,eldegoss,eldegoss,60,50,90,80,120,60,460,PokéAPI,https://pokeapi.co/api/v2/pokemon/830,830,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
831,wooloo,wooloo,42,40,55,40,45,48,270,PokéAPI,https://pokeapi.co/api/v2/pokemon/831,831,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
832,dubwool,dubwool,72,80,100,60,90,88,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/832,832,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
833,chewtle,chewtle,50,64,50,38,38,44,284,PokéAPI,https://pokeapi.co/api/v2/pokemon/833,833,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
834,drednaw,drednaw,90,115,90,48,68,74,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/834,834,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
835,yamper,yamper,59,45,50,40,50,26,270,PokéAPI,https://pokeapi.co/api/v2/pokemon/835,835,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
836,boltund,boltund,69,90,60,90,60,121,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/836,836,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
837,rolycoly,rolycoly,30,40,50,40,50,30,240,PokéAPI,https://pokeapi.co/api/v2/pokemon/837,837,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
838,carkol,carkol,80,60,90,60,70,50,410,PokéAPI,https://pokeapi.co/api/v2/pokemon/838,838,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
839,coalossal,coalossal,110,80,120,80,90,30,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/839,839,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
840,applin,applin,40,40,80,40,40,20,260,PokéAPI,https://pokeapi.co/api/v2/pokemon/840,840,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
841,flapple,flapple,70,110,80,95,60,70,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/841,841,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
842,appletun,appletun,110,85,80,100,80,30,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/842,842,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
843,silicobra,silicobra,52,57,75,35,50,46,315,PokéAPI,https://pokeapi.co/api/v2/pokemon/843,843,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
844,sandaconda,sandaconda,72,107,125,65,70,71,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/844,844,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
845,cramorant,cramorant,70,85,55,85,95,85,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/845,845,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
846,arrokuda,arrokuda,41,63,40,40,30,66,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/846,846,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
847,barraskewda,barraskewda,61,123,60,60,50,136,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/847,847,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
848,toxel,toxel,40,38,35,54,35,40,242,PokéAPI,https://pokeapi.co/api/v2/pokemon/848,848,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
849,toxtricity-amped,toxtricity-amped,75,98,70,114,70,75,502,PokéAPI,https://pokeapi.co/api/v2/pokemon/849,849,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
850,sizzlipede,sizzlipede,50,65,45,50,50,45,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/850,850,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
851,centiskorch,centiskorch,100,115,65,90,90,65,525,PokéAPI,https://pokeapi.co/api/v2/pokemon/851,851,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
852,clobbopus,clobbopus,50,68,60,50,50,32,310,PokéAPI,https://pokeapi.co/api/v2/pokemon/852,852,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
853,grapploct,grapploct,80,118,90,70,80,42,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/853,853,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
854,sinistea,sinistea,40,45,45,74,54,50,308,PokéAPI,https://pokeapi.co/api/v2/pokemon/854,854,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
855,polteageist,polteageist,60,65,65,134,114,70,508,PokéAPI,https://pokeapi.co/api/v2/pokemon/855,855,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
856,hatenna,hatenna,42,30,45,56,53,39,265,PokéAPI,https://pokeapi.co/api/v2/pokemon/856,856,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
857,hattrem,hattrem,57,40,65,86,73,49,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/857,857,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
858,hatterene,hatterene,57,90,95,136,103,29,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/858,858,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
859,impidimp,impidimp,45,45,30,55,40,50,265,PokéAPI,https://pokeapi.co/api/v2/pokemon/859,859,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
860,morgrem,morgrem,65,60,45,75,55,70,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/860,860,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
861,grimmsnarl,grimmsnarl,95,120,65,95,75,60,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/861,861,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
862,obstagoon,obstagoon,93,90,101,60,81,95,520,PokéAPI,https://pokeapi.co/api/v2/pokemon/862,862,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
863,perrserker,perrserker,70,110,100,50,60,50,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/863,863,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
864,cursola,cursola,60,95,50,145,130,30,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/864,864,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
865,sirfetchd,sirfetchd,62,135,95,68,82,65,507,PokéAPI,https://pokeapi.co/api/v2/pokemon/865,865,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
866,mr-rime,mr-rime,80,85,75,110,100,70,520,PokéAPI,https://pokeapi.co/api/v2/pokemon/866,866,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
867,runerigus,runerigus,58,95,145,50,105,30,483,PokéAPI,https://pokeapi.co/api/v2/pokemon/867,867,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
868,milcery,milcery,45,40,40,50,61,34,270,PokéAPI,https://pokeapi.co/api/v2/pokemon/868,868,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
869,alcremie,alcremie,65,60,75,110,121,64,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/869,869,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
870,falinks,falinks,65,100,100,70,60,75,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/870,870,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
871,pincurchin,pincurchin,48,101,95,91,85,15,435,PokéAPI,https://pokeapi.co/api/v2/pokemon/871,871,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
872,snom,snom,30,25,35,45,30,20,185,PokéAPI,https://pokeapi.co/api/v2/pokemon/872,872,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
873,frosmoth,frosmoth,70,65,60,125,90,65,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/873,873,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
874,stonjourner,stonjourner,100,125,135,20,20,70,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/874,874,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
875,eiscue-ice,eiscue-ice,75,80,110,65,90,50,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/875,875,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
876,indeedee-male,indeedee-male,60,65,55,105,95,95,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/876,876,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
877,morpeko-full-belly,morpeko-full-belly,58,95,58,70,58,97,436,PokéAPI,https://pokeapi.co/api/v2/pokemon/877,877,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
878,cufant,cufant,72,80,49,40,49,40,330,PokéAPI,https://pokeapi.co/api/v2/pokemon/878,878,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
879,copperajah,copperajah,122,130,69,80,69,30,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/879,879,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
880,dracozolt,dracozolt,90,100,90,80,70,75,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/880,880,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
881,arctozolt,arctozolt,90,100,90,90,80,55,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/881,881,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
882,dracovish,dracovish,90,90,100,70,80,75,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/882,882,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
883,arctovish,arctovish,90,90,100,80,90,55,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/883,883,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
884,duraludon,duraludon,70,95,115,120,50,85,535,PokéAPI,https://pokeapi.co/api/v2/pokemon/884,884,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
885,dreepy,dreepy,28,60,30,40,30,82,270,PokéAPI,https://pokeapi.co/api/v2/pokemon/885,885,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
886,drakloak,drakloak,68,80,50,60,50,102,410,PokéAPI,https://pokeapi.co/api/v2/pokemon/886,886,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
887,dragapult,dragapult,88,120,75,100,75,142,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/887,887,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
888,zacian,zacian,92,120,115,80,115,138,660,PokéAPI,https://pokeapi.co/api/v2/pokemon/888,888,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
889,zamazenta,zamazenta,92,120,115,80,115,138,660,PokéAPI,https://pokeapi.co/api/v2/pokemon/889,889,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
890,eternatus,eternatus,140,85,95,145,95,130,690,PokéAPI,https://pokeapi.co/api/v2/pokemon/890,890,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
891,kubfu,kubfu,60,90,60,53,50,72,385,PokéAPI,https://pokeapi.co/api/v2/pokemon/891,891,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
892,urshifu-single-strike,urshifu-single-strike,100,130,100,63,60,97,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/892,892,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
893,zarude,zarude,105,120,105,70,95,105,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/893,893,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
894,regieleki,regieleki,80,100,50,100,50,200,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/894,894,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
895,regidrago,regidrago,200,100,50,100,50,80,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/895,895,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
896,glastrier,glastrier,100,145,130,65,110,30,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/896,896,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
897,spectrier,spectrier,100,65,60,145,80,130,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/897,897,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
898,calyrex,calyrex,100,80,80,80,80,80,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/898,898,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
899,wyrdeer,wyrdeer,103,105,72,105,75,65,525,PokéAPI,https://pokeapi.co/api/v2/pokemon/899,899,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
900,kleavor,kleavor,70,135,95,45,70,85,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/900,900,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
901,ursaluna,ursaluna,130,140,105,45,80,50,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/901,901,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
902,basculegion-male,basculegion-male,120,112,65,80,75,78,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/902,902,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
903,sneasler,sneasler,80,130,60,40,80,120,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/903,903,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
904,overqwil,overqwil,85,115,95,65,65,85,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/904,904,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
905,enamorus-incarnate,enamorus-incarnate,74,115,70,135,80,106,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/905,905,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
906,sprigatito,sprigatito,40,61,54,45,45,65,310,PokéAPI,https://pokeapi.co/api/v2/pokemon/906,906,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
907,floragato,floragato,61,80,63,60,63,83,410,PokéAPI,https://pokeapi.co/api/v2/pokemon/907,907,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
908,meowscarada,meowscarada,76,110,70,81,70,123,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/908,908,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
909,fuecoco,fuecoco,67,45,59,63,40,36,310,PokéAPI,https://pokeapi.co/api/v2/pokemon/909,909,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
910,crocalor,crocalor,81,55,78,90,58,49,411,PokéAPI,https://pokeapi.co/api/v2/pokemon/910,910,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
911,skeledirge,skeledirge,104,75,100,110,75,66,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/911,911,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
912,quaxly,quaxly,55,65,45,50,45,50,310,PokéAPI,https://pokeapi.co/api/v2/pokemon/912,912,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
913,quaxwell,quaxwell,70,85,65,65,60,65,410,PokéAPI,https://pokeapi.co/api/v2/pokemon/913,913,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
914,quaquaval,quaquaval,85,120,80,85,75,85,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/914,914,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
915,lechonk,lechonk,54,45,40,35,45,35,254,PokéAPI,https://pokeapi.co/api/v2/pokemon/915,915,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
916,oinkologne-male,oinkologne-male,110,100,75,59,80,65,489,PokéAPI,https://pokeapi.co/api/v2/pokemon/916,916,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
917,tarountula,tarountula,35,41,45,29,40,20,210,PokéAPI,https://pokeapi.co/api/v2/pokemon/917,917,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
918,spidops,spidops,60,79,92,52,86,35,404,PokéAPI,https://pokeapi.co/api/v2/pokemon/918,918,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
919,nymble,nymble,33,46,40,21,25,45,210,PokéAPI,https://pokeapi.co/api/v2/pokemon/919,919,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
920,lokix,lokix,71,102,78,52,55,92,450,PokéAPI,https://pokeapi.co/api/v2/pokemon/920,920,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
921,pawmi,pawmi,45,50,20,40,25,60,240,PokéAPI,https://pokeapi.co/api/v2/pokemon/921,921,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
922,pawmo,pawmo,60,75,40,50,40,85,350,PokéAPI,https://pokeapi.co/api/v2/pokemon/922,922,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
923,pawmot,pawmot,70,115,70,70,60,105,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/923,923,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
924,tandemaus,tandemaus,50,50,45,40,45,75,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/924,924,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
925,maushold-family-of-four,maushold-family-of-four,74,75,70,65,75,111,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/925,925,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
926,fidough,fidough,37,55,70,30,55,65,312,PokéAPI,https://pokeapi.co/api/v2/pokemon/926,926,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
927,dachsbun,dachsbun,57,80,115,50,80,95,477,PokéAPI,https://pokeapi.co/api/v2/pokemon/927,927,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
928,smoliv,smoliv,41,35,45,58,51,30,260,PokéAPI,https://pokeapi.co/api/v2/pokemon/928,928,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
929,dolliv,dolliv,52,53,60,78,78,33,354,PokéAPI,https://pokeapi.co/api/v2/pokemon/929,929,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
930,arboliva,arboliva,78,69,90,125,109,39,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/930,930,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
931,squawkabilly-green-plumage,squawkabilly-green-plumage,82,96,51,45,51,92,417,PokéAPI,https://pokeapi.co/api/v2/pokemon/931,931,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
932,nacli,nacli,55,55,75,35,35,25,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/932,932,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
933,naclstack,naclstack,60,60,100,35,65,35,355,PokéAPI,https://pokeapi.co/api/v2/pokemon/933,933,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
934,garganacl,garganacl,100,100,130,45,90,35,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/934,934,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
935,charcadet,charcadet,40,50,40,50,40,35,255,PokéAPI,https://pokeapi.co/api/v2/pokemon/935,935,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
936,armarouge,armarouge,85,60,100,125,80,75,525,PokéAPI,https://pokeapi.co/api/v2/pokemon/936,936,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
937,ceruledge,ceruledge,75,125,80,60,100,85,525,PokéAPI,https://pokeapi.co/api/v2/pokemon/937,937,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
938,tadbulb,tadbulb,61,31,41,59,35,45,272,PokéAPI,https://pokeapi.co/api/v2/pokemon/938,938,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
939,bellibolt,bellibolt,109,64,91,103,83,45,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/939,939,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
940,wattrel,wattrel,40,40,35,55,40,70,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/940,940,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
941,kilowattrel,kilowattrel,70,70,60,105,60,125,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/941,941,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
942,maschiff,maschiff,60,78,60,40,51,51,340,PokéAPI,https://pokeapi.co/api/v2/pokemon/942,942,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
943,mabosstiff,mabosstiff,80,120,90,60,70,85,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/943,943,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
944,shroodle,shroodle,40,65,35,40,35,75,290,PokéAPI,https://pokeapi.co/api/v2/pokemon/944,944,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
945,grafaiai,grafaiai,63,95,65,80,72,110,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/945,945,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
946,bramblin,bramblin,40,65,30,45,35,60,275,PokéAPI,https://pokeapi.co/api/v2/pokemon/946,946,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
947,brambleghast,brambleghast,55,115,70,80,70,90,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/947,947,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
948,toedscool,toedscool,40,40,35,50,100,70,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/948,948,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
949,toedscruel,toedscruel,80,70,65,80,120,100,515,PokéAPI,https://pokeapi.co/api/v2/pokemon/949,949,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
950,klawf,klawf,70,100,115,35,55,75,450,PokéAPI,https://pokeapi.co/api/v2/pokemon/950,950,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
951,capsakid,capsakid,50,62,40,62,40,50,304,PokéAPI,https://pokeapi.co/api/v2/pokemon/951,951,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
952,scovillain,scovillain,65,108,65,108,65,75,486,PokéAPI,https://pokeapi.co/api/v2/pokemon/952,952,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
953,rellor,rellor,41,50,60,31,58,30,270,PokéAPI,https://pokeapi.co/api/v2/pokemon/953,953,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
954,rabsca,rabsca,75,50,85,115,100,45,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/954,954,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
955,flittle,flittle,30,35,30,55,30,75,255,PokéAPI,https://pokeapi.co/api/v2/pokemon/955,955,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
956,espathra,espathra,95,60,60,101,60,105,481,PokéAPI,https://pokeapi.co/api/v2/pokemon/956,956,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
957,tinkatink,tinkatink,50,45,45,35,64,58,297,PokéAPI,https://pokeapi.co/api/v2/pokemon/957,957,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
958,tinkatuff,tinkatuff,65,55,55,45,82,78,380,PokéAPI,https://pokeapi.co/api/v2/pokemon/958,958,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
959,tinkaton,tinkaton,85,75,77,70,105,94,506,PokéAPI,https://pokeapi.co/api/v2/pokemon/959,959,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
960,wiglett,wiglett,10,55,25,35,25,95,245,PokéAPI,https://pokeapi.co/api/v2/pokemon/960,960,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
961,wugtrio,wugtrio,35,100,50,50,70,120,425,PokéAPI,https://pokeapi.co/api/v2/pokemon/961,961,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
962,bombirdier,bombirdier,70,103,85,60,85,82,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/962,962,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
963,finizen,finizen,70,45,40,45,40,75,315,PokéAPI,https://pokeapi.co/api/v2/pokemon/963,963,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
964,palafin-zero,palafin-zero,100,70,72,53,62,100,457,PokéAPI,https://pokeapi.co/api/v2/pokemon/964,964,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
965,varoom,varoom,45,70,63,30,45,47,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/965,965,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
966,revavroom,revavroom,80,119,90,54,67,90,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/966,966,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
967,cyclizar,cyclizar,70,95,65,85,65,121,501,PokéAPI,https://pokeapi.co/api/v2/pokemon/967,967,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
968,orthworm,orthworm,70,85,145,60,55,65,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/968,968,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
969,glimmet,glimmet,48,35,42,105,60,60,350,PokéAPI,https://pokeapi.co/api/v2/pokemon/969,969,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
970,glimmora,glimmora,83,55,90,130,81,86,525,PokéAPI,https://pokeapi.co/api/v2/pokemon/970,970,2026-07-18T17:07:15.810601+00:00,0.0.0-dev
